%  START_HEADER
%  Sound Chamber = 2
%  Data file format version = 3.00
%  Crown amplifier setting = 16
%  Amplitude (dB SPL) at 1000 Hz, 0 dB attenuation = 90
%  Analysis Type = bandwidth
%  Analysis Code = 1
%  Experiment = M2p
%  Current Date and Time = 04-Nov-2004 09:17:51
%  Hemisphere = Right
%  Hole Number = 5
%  Track Number = 1
%  Starting Depth = 6000
%  First Spike Depth = 6180
%  Unit Depth =
%  Unit Number = 606
%  Center Frequency =
%  Threshold =
%  Latency =
%  Bandwidth =
%  Number of Stimuli = 31
%  Stim, speaker, attn(dB), rep, length(ms), parameters...
%  Stimulus    1 1 80.0 5 200, tone(Hz) 750  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    2 1 80.0 5 200, tone(Hz) 785.4706  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    3 1 80.0 5 200, tone(Hz) 822.6187  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    4 1 80.0 5 200, tone(Hz) 861.5238  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    5 1 80.0 5 200, tone(Hz) 902.2688  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    6 1 80.0 5 200, tone(Hz) 944.9408  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    7 1 80.0 5 200, tone(Hz) 989.6309  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    8 1 80.0 5 200, tone(Hz) 1036.4347  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus    9 1 80.0 5 200, tone(Hz) 1085.4519  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   10 1 80.0 5 200, tone(Hz) 1136.7874  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   11 1 80.0 5 200, tone(Hz) 1190.5508  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   12 1 80.0 5 200, tone(Hz) 1246.8568  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   13 1 80.0 5 200, tone(Hz) 1305.8258  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   14 1 80.0 5 200, tone(Hz) 1367.5837  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   15 1 80.0 5 200, tone(Hz) 1432.2624  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   16 1 80.0 5 200, tone(Hz) 1500  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   17 1 80.0 5 200, tone(Hz) 1570.9412  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   18 1 80.0 5 200, tone(Hz) 1645.2375  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   19 1 80.0 5 200, tone(Hz) 1723.0475  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   20 1 80.0 5 200, tone(Hz) 1804.5376  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   21 1 80.0 5 200, tone(Hz) 1889.8816  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   22 1 80.0 5 200, tone(Hz) 1979.2619  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   23 1 80.0 5 200, tone(Hz) 2072.8693  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   24 1 80.0 5 200, tone(Hz) 2170.9039  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   25 1 80.0 5 200, tone(Hz) 2273.5748  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   26 1 80.0 5 200, tone(Hz) 2381.1016  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   27 1 80.0 5 200, tone(Hz) 2493.7137  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   28 1 80.0 5 200, tone(Hz) 2611.6517  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   29 1 80.0 5 200, tone(Hz) 2735.1675  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   30 1 80.0 5 200, tone(Hz) 2864.5248  rise/fall time(ms) 5  duration(ms) 200
%  Stimulus   31 1 80.0 5 200, tone(Hz) 3000  rise/fall time(ms) 5  duration(ms) 200
%  Presentation Mode = Random
%  Pre-stimulus record time (ms) = 200
%  Post-stimulus record time (ms) = 300
%  Intertrial time min (ms) = 0
%  Intertrial time max (ms) = 0
%  ITI 0
%  Attenuation(s) Used (dB) = 80
%  Speaker Numbers Used = 1
%  Comments:
%      Begin search for thalamus in m2p. Going 2mm caudal and 2 mm lateral to Hole 4
%

%------------- Data Column Format --------------
%  <D1>  <D2>  <D3>  <D4>
%  D1 = Stimulus Number
%  D2 = Stimulus Repetition
%  D3 = ET1 Channel Number
%  D4 = Time of Event (in microseconds)
%  END_HEADER
10 1 1 21477
10 1 1 62975
10 1 1 77457
10 1 1 255153
10 1 1 265713
10 1 1 312672
10 1 1 404731
10 1 1 411873
10 1 1 449392
10 1 1 536549
10 1 2 -1
10 1 3 -1
10 1 4 -1
17 1 1 -1
17 1 1 649830
17 1 2 -1
17 1 3 -1
17 1 4 -1
4 1 1 -1
4 1 1 92776
4 1 1 94456
4 1 1 96176
4 1 1 98740
4 1 1 122476
4 1 1 127795
4 1 1 131158
4 1 1 438232
4 1 1 520732
4 1 2 -1
4 1 3 -1
4 1 4 -1
21 1 1 -1
21 1 1 184376
21 1 1 194455
21 1 1 203115
21 1 1 355196
21 1 1 356934
21 1 1 358834
21 1 1 366735
21 1 1 511131
21 1 1 513033
21 1 1 515292
21 1 1 524113
21 1 1 559472
21 1 1 584431
21 1 1 612973
21 1 2 -1
21 1 3 -1
21 1 4 -1
19 1 1 -1
19 1 1 36820
19 1 1 269397
19 1 1 274037
19 1 1 278035
19 1 1 281715
19 1 1 324275
19 1 1 368656
19 1 1 409336
19 1 1 511854
19 1 1 550934
19 1 1 580951
19 1 2 -1
19 1 3 -1
19 1 4 -1
11 1 1 -1
11 1 1 118459
11 1 1 125797
11 1 1 137939
11 1 1 183518
11 1 1 340255
11 1 1 352894
11 1 1 449794
11 1 1 453034
11 1 1 583571
11 1 1 647651
11 1 2 -1
11 1 3 -1
11 1 4 -1
20 1 1 -1
20 1 1 83580
20 1 1 128098
20 1 1 182518
20 1 1 306775
20 1 1 321676
20 1 1 466414
20 1 1 555033
20 1 1 603254
20 1 2 -1
20 1 3 -1
20 1 4 -1
2 1 1 -1
2 1 1 40720
2 1 1 68921
2 1 1 76299
2 1 1 299996
2 1 1 446896
2 1 2 -1
2 1 3 -1
2 1 4 -1
28 1 1 -1
28 1 1 32601
28 1 1 264217
28 1 1 268858
28 1 1 344896
28 1 1 461936
28 1 1 483574
28 1 1 563153
28 1 1 576413
28 1 2 -1
28 1 3 -1
28 1 4 -1
9 1 1 -1
9 1 1 21002
9 1 1 385777
9 1 1 408376
9 1 1 422254
9 1 1 425075
9 1 1 443716
9 1 1 474956
9 1 2 -1
9 1 3 -1
9 1 4 -1
26 1 1 -1
26 1 1 3042
26 1 1 129760
26 1 1 133921
26 1 1 289899
26 1 1 440538
26 1 1 445637
26 1 1 454335
26 1 1 484495
26 1 1 508757
26 1 2 -1
26 1 3 -1
26 1 4 -1
14 1 1 -1
14 1 1 233819
14 1 1 389916
14 1 1 395178
14 1 1 403656
14 1 1 450956
14 1 1 541336
14 1 1 548037
14 1 1 550594
14 1 1 562015
14 1 1 667134
14 1 2 -1
14 1 3 -1
14 1 4 -1
24 1 1 -1
24 1 1 6802
24 1 1 85122
24 1 1 127842
24 1 1 211381
24 1 1 214040
24 1 1 224461
24 1 1 354037
24 1 1 481358
24 1 1 634896
24 1 2 -1
24 1 3 -1
24 1 4 -1
16 1 1 -1
16 1 1 184861
16 1 1 341320
16 1 1 573135
16 1 1 600755
16 1 1 611576
16 1 1 633075
16 1 2 -1
16 1 3 -1
16 1 4 -1
26 2 1 -1
26 2 1 25103
26 2 1 53923
26 2 1 109422
26 2 1 142461
26 2 1 417298
26 2 1 421978
26 2 1 441378
26 2 1 527838
26 2 1 687135
26 2 2 -1
26 2 3 -1
26 2 4 -1
13 2 1 -1
13 2 1 82345
13 2 1 324322
13 2 1 326200
13 2 1 328340
13 2 1 345699
13 2 1 695516
13 2 1 697154
13 2 1 698816
13 2 2 -1
13 2 3 -1
13 2 4 -1
28 2 1 -1
28 2 1 223422
28 2 1 225341
28 2 1 227860
28 2 1 360359
28 2 1 377860
28 2 1 386919
28 2 1 395639
28 2 1 562197
28 2 2 -1
28 2 3 -1
28 2 4 -1
5 2 1 -1
5 2 1 61803
5 2 1 197442
5 2 1 215442
5 2 1 389800
5 2 1 626898
5 2 1 661276
5 2 1 692136
5 2 2 -1
5 2 3 -1
5 2 4 -1
14 2 1 -1
14 2 1 42843
14 2 1 366801
14 2 1 368461
14 2 1 370221
14 2 1 372480
14 2 2 -1
14 2 3 -1
14 2 4 -1
10 2 1 -1
10 2 1 366
10 2 1 7827
10 2 1 10226
10 2 1 13325
10 2 1 40207
10 2 1 153205
10 2 1 225545
10 2 1 235206
10 2 1 296982
10 2 1 341663
10 2 1 398802
10 2 1 406881
10 2 1 411261
10 2 1 459079
10 2 1 620458
10 2 2 -1
10 2 3 -1
10 2 4 -1
22 2 1 -1
22 2 1 15368
22 2 1 215984
22 2 1 306542
22 2 1 316802
22 2 1 373822
22 2 1 533840
22 2 1 540780
22 2 1 547500
22 2 1 553420
22 2 1 582141
22 2 1 661478
22 2 2 -1
22 2 3 -1
22 2 4 -1
17 2 1 -1
17 2 1 55388
17 2 1 201147
17 2 1 287724
17 2 1 312983
17 2 1 336564
17 2 1 501742
17 2 1 538519
17 2 1 687418
17 2 2 -1
17 2 3 -1
17 2 4 -1
9 2 1 -1
9 2 1 89508
9 2 1 109245
9 2 1 154107
9 2 1 162545
9 2 1 181925
9 2 1 224285
9 2 1 300424
9 2 1 315824
9 2 1 470423
9 2 1 490162
9 2 1 548539
9 2 1 686618
9 2 2 -1
9 2 3 -1
9 2 4 -1
25 2 1 -1
25 2 1 112626
25 2 1 123467
